kurum_id,kurum_adi,kurum_tipi,il_kodu,il_adi,ilce_adi,adres,telefon,koordinat_lat,koordinat_lon,web_sitesi,veri_kaynagi,son_guncelleme,kaynak_url
TR-35-OZEL-024,ÖZEL EGE YAŞAM HASTANESİ,Özel Genel Hastane,35,İZMİR,KARABAĞLAR,KARABAĞLAR/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-021,ÖZEL EGEPOL HASTANESİ,Özel Genel Hastane,35,İZMİR,KONAK,KONAK/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-037,ÖZEL EKOL KULAK BURUN BOĞAZ HASTANESİ,Özel Genel Hastane,35,İZMİR,ÇİĞLİ,ÇİĞLİ/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-052,ÖZEL EMOT EL MİKRO CERRAHİ ORTOPEDİ TRAVMATOLOJİ HAS,Özel Ortopedi ve Travmatoloji Hastanesi,35,İZMİR,KONAK,KONAK/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-019,ÖZEL GAZİ HASTANESİ,Özel Genel Hastane,35,İZMİR,KONAK,KONAK/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-026,ÖZEL GÖZDE İZMİR HASTANESİ,Özel Genel Hastane,35,İZMİR,KONAK,KONAK/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-020,ÖZEL HAYAT HASTANESİ,Özel Genel Hastane,35,İZMİR,KONAK,KONAK/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-020,ÖZEL İZMİR HASTANESİ,Özel Genel Hastane,35,İZMİR,KONAK,KONAK/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-022,ÖZEL KARATAŞ HASTANESİ,Özel Genel Hastane,35,İZMİR,KONAK,KONAK/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-028,ÖZEL KARŞIYAKA GÖZ HASTANESİ,Özel Göz Hastanesi,35,İZMİR,KARŞIYAKA,KARŞIYAKA/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-029,ÖZEL KAŞKALOĞLU GÖZ HASTANESİ,Özel Göz Hastanesi,35,İZMİR,KONAK,KONAK/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-019,ÖZEL KENT HASTANESİ,Özel Genel Hastane,35,İZMİR,ÇİĞLİ,ÇİĞLİ/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-033,ÖZEL MEDİCAL PARK İZMİR HASTANESİ,Özel Genel Hastane,35,İZMİR,KARŞIYAKA,KARŞIYAKA/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-023,ÖZEL MEDİFEMA HASTANESİ,Özel Genel Hastane,35,İZMİR,TORBALI,TORBALI/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-019,ÖZEL SADA HASTANESİ,Özel Genel Hastane,35,İZMİR,MENEMEN,MENEMEN/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-026,ÖZEL SU HOSPİTAL HASTANESİ,Özel Genel Hastane,35,İZMİR,KONAK,KONAK/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-024,ÖZEL TINAZTEPE HASTANESİ,Özel Genel Hastane,35,İZMİR,BUCA,BUCA/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-35-OZEL-032,ÖZEL TINAZTEPE TORBALI HASTANESİ,Özel Genel Hastane,35,İZMİR,TORBALI,TORBALI/İZMİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-37-OZEL-033,ÖZEL İSFENDİYAR ANADOLU HASTANESİ,Özel Genel Hastane,37,KASTAMONU,MERKEZ,MERKEZ/KASTAMONU,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-37-OZEL-032,ÖZEL KASTAMONU ANADOLU HASTANESİ,Özel Genel Hastane,37,KASTAMONU,MERKEZ,MERKEZ/KASTAMONU,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-031,ÖZEL ACIBADEM KAYSERİ HASTANESİ,Özel Genel Hastane,38,KAYSERİ,MELİKGAZİ,MELİKGAZİ/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-021,ÖZEL DÜNYAM HASTANESİ,Özel Genel Hastane,38,KAYSERİ,KOCASİNAN,KOCASİNAN/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-022,ÖZEL ERCİYES HASTANESİ,Özel Genel Hastane,38,KAYSERİ,MELİKGAZİ,MELİKGAZİ/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-047,ÖZEL HÜMA KADIN HASTALIKLARI VE DOĞUM HASTANESİ,Özel Kadın Hastalıkları ve Doğum Hastanesi,38,KAYSERİ,MELİKGAZİ,MELİKGAZİ/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-024,ÖZEL İBNİ-SİNA HASTANESİ,Özel Genel Hastane,38,KAYSERİ,MELİKGAZİ,MELİKGAZİ/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-021,ÖZEL MAGNET HASTANESİ,Özel Genel Hastane,38,KAYSERİ,KOCASİNAN,KOCASİNAN/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-031,ÖZEL MAYA KAYSERİ GÖZ HASTANESİ,Özel Göz Hastanesi,38,KAYSERİ,MELİKGAZİ,MELİKGAZİ/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-029,ÖZEL MEDİCAL PALACE HASTANESİ,Özel Genel Hastane,38,KAYSERİ,MELİKGAZİ,MELİKGAZİ/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-024,ÖZEL MELİKGAZİ HASTANESİ,Özel Genel Hastane,38,KAYSERİ,MELİKGAZİ,MELİKGAZİ/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-031,ÖZEL MEMORİAL KAYSERİ HASTANESİ,Özel Genel Hastane,38,KAYSERİ,KOCASİNAN,KOCASİNAN/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-021,ÖZEL TEKDEN HASTANESİ,Özel Genel Hastane,38,KAYSERİ,KOCASİNAN,KOCASİNAN/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-028,ÖZEL UZMANDENT DİŞ HASTANESİ,Özel Diş Hastanesi,38,KAYSERİ,MELİKGAZİ,MELİKGAZİ/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-38-OZEL-059,TÜRK KIZILAYI ÖZEL TÜRKİYE TEKSTİL SANAYİİ  İŞVERENLERİ SEN,Özel Genel Hastane,38,KAYSERİ,MELİKGAZİ,MELİKGAZİ/KAYSERİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-39-OZEL-021,ÖZEL BALKAN HASTANESİ,Özel Genel Hastane,39,KIRKLARELİ,LÜLEBURGAZ,LÜLEBURGAZ/KIRKLARELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-39-OZEL-024,ÖZEL BİR NEFES HASTANESİ,Özel Genel Hastane,39,KIRKLARELİ,LÜLEBURGAZ,LÜLEBURGAZ/KIRKLARELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-39-OZEL-021,ÖZEL DERMAN HASTANESİ,Özel Genel Hastane,39,KIRKLARELİ,LÜLEBURGAZ,LÜLEBURGAZ/KIRKLARELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-39-OZEL-023,ÖZEL MEDİKENT HASTANESİ,Özel Genel Hastane,39,KIRKLARELİ,LÜLEBURGAZ,LÜLEBURGAZ/KIRKLARELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-40-OZEL-023,ÖZEL AŞIKPAŞA HASTANESİ,Özel Genel Hastane,40,KIRŞEHİR,MERKEZ,MERKEZ/KIRŞEHİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-031,ÖZEL ACIBADEM KOCAELİ HASTANESİ,Özel Genel Hastane,41,KOCAELİ,İZMİT,İZMİT/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-025,ÖZEL AİLE KONAK HASTANESİ,Özel Genel Hastane,41,KOCAELİ,GÖLCÜK,GÖLCÜK/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-037,ÖZEL ANADOLU SAĞLIK MERKEZİ HASTANESİ,Özel Genel Hastane,41,KOCAELİ,GEBZE,GEBZE/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-020,ÖZEL CİHAN HASTANESİ,Özel Genel Hastane,41,KOCAELİ,İZMİT,İZMİT/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-037,ÖZEL ÇAĞIN GÖZ HASTALIKLARI HASTANESİ,Özel Genel Hastane,41,KOCAELİ,İZMİT,İZMİT/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-020,ÖZEL DÜNYA GÖZ İZMİT,Özel Göz Hastanesi,41,KOCAELİ,İZMİT,İZMİT/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-026,ÖZEL GEBZE KONAK HASTANESİ,Özel Genel Hastane,41,KOCAELİ,GEBZE,GEBZE/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-027,ÖZEL GEBZE MERKEZ HASTANESİ,Özel Genel Hastane,41,KOCAELİ,GEBZE,GEBZE/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-034,ÖZEL HOSPİTALPARK DARICA HASTANESİ,Özel Genel Hastane,41,KOCAELİ,DARICA,DARICA/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-030,ÖZEL KOCAELİ AKADEMİ HASTANESİ,Özel Genel Hastane,41,KOCAELİ,BAŞİSKELE,BAŞİSKELE/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-022,ÖZEL KOCAELİ HASTANESİ,Özel Genel Hastane,41,KOCAELİ,BAŞİSKELE,BAŞİSKELE/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-054,ÖZEL KOCAELİ ROMATEM FİZİK TADAVİ VE REHABİLİTASYON HA,Özel Fizik Tedavi ve Rehabilitasyon Hastanesi,41,KOCAELİ,İZMİT,İZMİT/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-020,ÖZEL KONAK HASTANESİ,Özel Genel Hastane,41,KOCAELİ,İZMİT,İZMİT/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-029,ÖZEL KÖRFEZ MARMARA HASTANESİ,Özel Genel Hastane,41,KOCAELİ,KÖRFEZ,KÖRFEZ/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-032,ÖZEL MEDİCALPARK GEBZE HASTANESİ,Özel Genel Hastane,41,KOCAELİ,GEBZE,GEBZE/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-037,ÖZEL VM MEDİCALPARK KOCAELİ HASTANESİ,Özel Genel Hastane,41,KOCAELİ,BAŞİSKELE,BAŞİSKELE/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-41-OZEL-021,ÖZEL YÜZYIL HASTANESİ,Özel Genel Hastane,41,KOCAELİ,GEBZE,GEBZE/KOCAELİ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-028,ÖZEL AKADEMİ KONYA HASTANESİ,Özel Genel Hastane,42,KONYA,MERAM,MERAM/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-028,ÖZEL AKADEMİ MERAM HASTANESİ,Özel Genel Hastane,42,KONYA,MERAM,MERAM/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-025,ÖZEL BÜYÜKŞEHİR HASTANESİ,Özel Genel Hastane,42,KONYA,SELÇUKLU,SELÇUKLU/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-029,ÖZEL DÜNYAGÖZ HASTANESİ KONYA,Özel Göz Hastanesi,42,KONYA,SELÇUKLU,SELÇUKLU/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-025,ÖZEL KONYA ANIT HASTANESİ,Özel Genel Hastane,42,KONYA,MERAM,MERAM/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-027,ÖZEL KONYA FARABİ HASTANESİ,Özel Genel Hastane,42,KONYA,SELÇUKLU,SELÇUKLU/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-019,ÖZEL KONYA HOSPİTAL,Özel Genel Hastane,42,KONYA,KARATAY,KARATAY/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-023,ÖZEL KONYAGÖZ HASTANESİ,Özel Göz Hastanesi,42,KONYA,SELÇUKLU,SELÇUKLU/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-029,ÖZEL MEDICANA KONYA HASTANESİ,Özel Genel Hastane,42,KONYA,SELÇUKLU,SELÇUKLU/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-021,ÖZEL MEDOVA HASTANESİ,Özel Genel Hastane,42,KONYA,SELÇUKLU,SELÇUKLU/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-021,ÖZEL METKON HASTANESİ,Özel Genel Hastane,42,KONYA,SELÇUKLU,SELÇUKLU/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-032,ÖZEL PARKHAYAT AKŞEHİR HASTANESİ,Özel Genel Hastane,42,KONYA,AKŞEHİR,AKŞEHİR/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-023,ÖZEL SELÇUKLU HASTANESİ,Özel Genel Hastane,42,KONYA,SELÇUKLU,SELÇUKLU/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-42-OZEL-054,ÖZEL TÜRKİYE KIZILAY DERNEĞİ TİCARET BORSASI HASTANESİ,Özel Genel Hastane,42,KONYA,MERAM,MERAM/KONYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-43-OZEL-030,ÖZEL KÜTAHYA ANADOLU HASTANESİ,Özel Genel Hastane,43,KÜTAHYA,MERKEZ,MERKEZ/KÜTAHYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-43-OZEL-022,ÖZEL KÜTAHYA HASTANESİ,Özel Genel Hastane,43,KÜTAHYA,MERKEZ,MERKEZ/KÜTAHYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-44-OZEL-025,ÖZEL EGM HAYAT  HASTANESİ,Özel Genel Hastane,44,MALATYA,BATTALGAZİ,BATTALGAZİ/MALATYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-44-OZEL-028,ÖZEL GÖZDE AKADEMİ HASTANESİ,Özel Genel Hastane,44,MALATYA,YEŞİLYURT,YEŞİLYURT/MALATYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-44-OZEL-020,ÖZEL GÖZDE HASTANESİ,Özel Genel Hastane,44,MALATYA,BATTALGAZİ,BATTALGAZİ/MALATYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-44-OZEL-036,ÖZEL MALATYA PARK HOSPİTAL HASTANESİ,Özel Genel Hastane,44,MALATYA,BATTALGAZİ,BATTALGAZİ/MALATYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-44-OZEL-028,ÖZEL MALATYA SEVGİ HASTANESİ,Özel Genel Hastane,44,MALATYA,BATTALGAZİ,BATTALGAZİ/MALATYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-44-OZEL-025,ÖZEL MELİD PARK HASTANESİ,Özel Genel Hastane,44,MALATYA,YEŞİLYURT,YEŞİLYURT/MALATYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-44-OZEL-020,ÖZEL MÜJDE HASTANESİ,Özel Genel Hastane,44,MALATYA,BATTALGAZİ,BATTALGAZİ/MALATYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-45-OZEL-025,CAN ÖZEL SAĞLIK HASTANESİ,Özel Genel Hastane,45,MANİSA,SALİHLİ,SALİHLİ/MANİSA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
